No.;Time;Source;Destination;Protocol;Length;Info;;;;;;;;;Time 1
16471;384.615.513;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=1136 Ack=12189 Win=64711 Len=0;;;;;;;;;384615513
16474;385.595.911;157.240.208.60;192.168.100.17;TCP;1334;443  >  63179 [ACK] Seq=12189 Ack=1136 Win=65535 Len=1280 [TCP segment of a reassembled PDU];;;;;;;;;385595911
16475;385.595.911;157.240.208.60;192.168.100.17;TLSv1.2;753;Application Data, Application Data;;;;;;;;;385595911
16476;385.595.983;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=1136 Ack=14168 Win=64952 Len=0;;;;;;;;;385595983
16477;385.598.427;157.240.208.60;192.168.100.17;TCP;1334;443  >  63179 [ACK] Seq=14168 Ack=1136 Win=65535 Len=1280 [TCP segment of a reassembled PDU];;;;;;;;;385598427
16478;385.598.427;157.240.208.60;192.168.100.17;TLSv1.2;156;Application Data;;;;;;;;;385598427
16479;385.598.481;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=1136 Ack=15550 Win=63570 Len=0;;;;;;;;;385598481
16481;386.167.051;157.240.208.60;192.168.100.17;TLSv1.2;128;Application Data;;;;;;;;;386167051
16482;386.167.051;157.240.208.60;192.168.100.17;TLSv1.2;102;Application Data;;;;;;;;;386167051
16483;386.167.171;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=1136 Ack=15672 Win=64952 Len=0;;;;;;;;;386167171
16484;390.112.853;192.168.100.17;35.186.224.47;TLSv1.2;97;Application Data;;;;;;;;;390112853
16485;390.127.532;35.186.224.47;192.168.100.17;TCP;54;443  >  65379 [ACK] Seq=521 Ack=603 Win=272 Len=0;;;;;;;;;390127532
16486;390.194.590;35.186.224.47;192.168.100.17;TLSv1.2;94;Application Data;;;;;;;;;390194590
16487;390.241.424;192.168.100.17;35.186.224.47;TCP;54;65379  >  443 [ACK] Seq=603 Ack=561 Win=253 Len=0;;;;;;;;;390241424
16503;392.436.701;192.168.100.17;157.240.208.60;TLSv1.2;144;Application Data;;;;;;;;;392436701
16504;392.436.823;192.168.100.17;157.240.208.60;TLSv1.2;150;Application Data;;;;;;;;;392436823
16505;392.436.878;192.168.100.17;157.240.208.60;TLSv1.2;144;Application Data;;;;;;;;;392436878
16506;392.437.025;192.168.100.17;157.240.208.60;TLSv1.2;150;Application Data;;;;;;;;;392437025
16507;392.437.143;192.168.100.17;157.240.208.60;TLSv1.2;150;Application Data;;;;;;;;;392437143
16508;392.437.225;192.168.100.17;157.240.208.60;TLSv1.2;144;Application Data;;;;;;;;;392437225
16509;392.437.380;192.168.100.17;157.240.208.60;TLSv1.2;144;Application Data;;;;;;;;;392437380
16510;392.452.642;157.240.208.60;192.168.100.17;TCP;56;443  >  63179 [ACK] Seq=15672 Ack=1226 Win=65535 Len=0;;;;;;;;;392452642
16511;392.453.592;157.240.208.60;192.168.100.17;TCP;56;443  >  63179 [ACK] Seq=15672 Ack=1784 Win=65535 Len=0;;;;;;;;;392453592
16512;392.663.288;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392663288
16513;392.668.739;157.240.208.60;192.168.100.17;TLSv1.2;100;Application Data;;;;;;;;;392668739
16514;392.668.739;157.240.208.60;192.168.100.17;TLSv1.2;100;Application Data;;;;;;;;;392668739
16515;392.668.739;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392668739
16516;392.668.739;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392668739
16517;392.668.901;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=1784 Ack=15866 Win=64758 Len=0;;;;;;;;;392668901
16518;392.671.114;157.240.208.60;192.168.100.17;TCP;1334;443  >  63179 [ACK] Seq=15866 Ack=1784 Win=65535 Len=1280 [TCP segment of a reassembled PDU];;;;;;;;;392671114
16519;392.671.114;157.240.208.60;192.168.100.17;TLSv1.2;287;Application Data;;;;;;;;;392671114
16520;392.671.114;157.240.208.60;192.168.100.17;TCP;1334;443  >  63179 [ACK] Seq=17379 Ack=1784 Win=65535 Len=1280 [TCP segment of a reassembled PDU];;;;;;;;;392671114
16521;392.671.114;157.240.208.60;192.168.100.17;TCP;1334;443  >  63179 [ACK] Seq=18659 Ack=1784 Win=65535 Len=1280 [TCP segment of a reassembled PDU];;;;;;;;;392671114
16522;392.671.114;157.240.208.60;192.168.100.17;TLSv1.2;273;Application Data, Application Data;;;;;;;;;392671114
16523;392.671.222;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=1784 Ack=20158 Win=64952 Len=0;;;;;;;;;392671222
16524;392.674.159;157.240.208.60;192.168.100.17;TCP;1334;443  >  63179 [ACK] Seq=20158 Ack=1784 Win=65535 Len=1280 [TCP segment of a reassembled PDU];;;;;;;;;392674159
16525;392.674.159;157.240.208.60;192.168.100.17;TLSv1.2;664;Application Data, Application Data;;;;;;;;;392674159
16526;392.674.269;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=1784 Ack=22048 Win=64952 Len=0;;;;;;;;;392674269
16527;392.689.078;157.240.208.60;192.168.100.17;TCP;1334;443  >  63179 [ACK] Seq=22048 Ack=1784 Win=65535 Len=1280 [TCP segment of a reassembled PDU];;;;;;;;;392689078
16528;392.690.643;157.240.208.60;192.168.100.17;TLSv1.2;287;Application Data;;;;;;;;;392690643
16529;392.690.643;157.240.208.60;192.168.100.17;TCP;1334;443  >  63179 [ACK] Seq=23561 Ack=1784 Win=65535 Len=1280 [TCP segment of a reassembled PDU];;;;;;;;;392690643
16530;392.690.643;157.240.208.60;192.168.100.17;TLSv1.2;974;Application Data, Application Data;;;;;;;;;392690643
16531;392.690.742;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=1784 Ack=25761 Win=64952 Len=0;;;;;;;;;392690742
16532;392.693.674;192.168.100.17;157.240.208.60;TLSv1.2;141;Application Data;;;;;;;;;392693674
16533;392.695.481;157.240.208.60;192.168.100.17;TLSv1.2;594;Application Data;;;;;;;;;392695481
16534;392.695.811;192.168.100.17;157.240.208.60;TLSv1.2;146;Application Data;;;;;;;;;392695811
16535;392.701.270;192.168.100.17;157.240.208.60;TLSv1.2;141;Application Data;;;;;;;;;392701270
16536;392.704.104;192.168.100.17;157.240.208.60;TLSv1.2;152;Application Data;;;;;;;;;392704104
16537;392.705.521;192.168.100.17;157.240.208.60;TLSv1.2;141;Application Data;;;;;;;;;392705521
16538;392.706.343;157.240.208.60;192.168.100.17;TCP;56;443  >  63179 [ACK] Seq=26301 Ack=1871 Win=65535 Len=0;;;;;;;;;392706343
16539;392.706.741;192.168.100.17;157.240.208.60;TLSv1.2;141;Application Data;;;;;;;;;392706741
16540;392.707.514;157.240.208.60;192.168.100.17;TCP;56;443  >  63179 [ACK] Seq=26301 Ack=1963 Win=65535 Len=0;;;;;;;;;392707514
16541;392.708.902;192.168.100.17;157.240.208.60;TLSv1.2;132;Application Data;;;;;;;;;392708902
16542;392.709.526;192.168.100.17;157.240.208.60;TLSv1.2;132;Application Data;;;;;;;;;392709526
16543;392.710.041;192.168.100.17;157.240.208.60;TLSv1.2;132;Application Data;;;;;;;;;392710041
16544;392.710.937;157.240.208.60;192.168.100.17;TCP;1334;443  >  63179 [ACK] Seq=26301 Ack=1963 Win=65535 Len=1280 [TCP segment of a reassembled PDU];;;;;;;;;392710937
16545;392.710.938;192.168.100.17;157.240.208.60;TLSv1.2;132;Application Data;;;;;;;;;392710938
16546;392.711.007;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=2634 Ack=27581 Win=64952 Len=0;;;;;;;;;392711007
16547;392.711.128;157.240.208.60;192.168.100.17;TLSv1.2;287;Application Data;;;;;;;;;392711128
16548;392.711.338;192.168.100.17;157.240.208.60;TLSv1.2;132;Application Data;;;;;;;;;392711338
16549;392.711.642;157.240.208.60;192.168.100.17;TCP;1334;443  >  63179 [ACK] Seq=27814 Ack=1963 Win=65535 Len=1280 [TCP segment of a reassembled PDU];;;;;;;;;392711642
16550;392.711.642;157.240.208.60;192.168.100.17;TCP;1334;443  >  63179 [ACK] Seq=29094 Ack=1963 Win=65535 Len=1280 [TCP segment of a reassembled PDU];;;;;;;;;392711642
16551;392.711.642;157.240.208.60;192.168.100.17;TLSv1.2;425;Application Data, Application Data;;;;;;;;;392711642
16552;392.716.233;192.168.100.17;157.240.208.60;TLSv1.2;224;Application Data, Application Data;;;;;;;;;392716233
16553;392.717.101;157.240.208.60;192.168.100.17;TCP;56;443  >  63179 [ACK] Seq=30745 Ack=2148 Win=65535 Len=0;;;;;;;;;392717101
16554;392.718.119;192.168.100.17;157.240.208.60;TLSv1.2;152;Application Data;;;;;;;;;392718119
16555;392.721.396;192.168.100.17;157.240.208.60;TLSv1.2;141;Application Data;;;;;;;;;392721396
16556;392.721.711;157.240.208.60;192.168.100.17;TCP;1334;443  >  63179 [ACK] Seq=30745 Ack=2235 Win=65535 Len=1280 [TCP segment of a reassembled PDU];;;;;;;;;392721711
16557;392.722.107;157.240.208.60;192.168.100.17;TLSv1.2;287;Application Data;;;;;;;;;392722107
16558;392.722.156;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=3067 Ack=32258 Win=64952 Len=0;;;;;;;;;392722156
16559;392.723.125;192.168.100.17;157.240.208.60;TLSv1.2;152;Application Data;;;;;;;;;392723125
16560;392.724.484;192.168.100.17;157.240.208.60;TLSv1.2;146;Application Data;;;;;;;;;392724484
16561;392.725.796;192.168.100.17;157.240.208.60;TLSv1.2;146;Application Data;;;;;;;;;392725796
16562;392.726.146;192.168.100.17;157.240.208.60;TLSv1.2;132;Application Data;;;;;;;;;392726146
16563;392.729.786;157.240.208.60;192.168.100.17;TCP;1334;443  >  63179 [ACK] Seq=32258 Ack=2322 Win=65535 Len=1280 [TCP segment of a reassembled PDU];;;;;;;;;392729786
16564;392.729.786;157.240.208.60;192.168.100.17;TCP;1334;443  >  63179 [ACK] Seq=33538 Ack=2322 Win=65535 Len=1280 [TCP segment of a reassembled PDU];;;;;;;;;392729786
16565;392.729.786;157.240.208.60;192.168.100.17;TLSv1.2;89;Application Data;;;;;;;;;392729786
16566;392.729.786;157.240.208.60;192.168.100.17;TCP;1334;443  >  63179 [ACK] Seq=34853 Ack=2322 Win=65535 Len=1280 [TCP segment of a reassembled PDU];;;;;;;;;392729786
16567;392.729.786;157.240.208.60;192.168.100.17;TLSv1.2;1334;Application Data [TCP segment of a reassembled PDU];;;;;;;;;392729786
16568;392.729.786;157.240.208.60;192.168.100.17;TLSv1.2;198;Application Data;;;;;;;;;392729786
16569;392.729.786;157.240.208.60;192.168.100.17;TCP;56;443  >  63179 [ACK] Seq=37557 Ack=2478 Win=65535 Len=0;;;;;;;;;392729786
16570;392.729.786;157.240.208.60;192.168.100.17;TCP;56;443  >  63179 [ACK] Seq=37557 Ack=2634 Win=65535 Len=0;;;;;;;;;392729786
16571;392.729.973;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=3427 Ack=37557 Win=64952 Len=0;;;;;;;;;392729973
16572;392.732.090;157.240.208.60;192.168.100.17;TCP;56;443  >  63179 [ACK] Seq=37557 Ack=2882 Win=65535 Len=0;;;;;;;;;392732090
16573;392.733.487;157.240.208.60;192.168.100.17;TCP;56;443  >  63179 [ACK] Seq=37557 Ack=3067 Win=65535 Len=0;;;;;;;;;392733487
16574;392.735.368;157.240.208.60;192.168.100.17;TLSv1.2;1318;Application Data;;;;;;;;;392735368
16575;392.735.975;157.240.208.60;192.168.100.17;TCP;56;443  >  63179 [ACK] Seq=38821 Ack=3257 Win=65535 Len=0;;;;;;;;;392735975
16576;392.739.693;157.240.208.60;192.168.100.17;TCP;56;443  >  63179 [ACK] Seq=38821 Ack=3427 Win=65535 Len=0;;;;;;;;;392739693
16577;392.787.545;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=3427 Ack=38821 Win=63688 Len=0;;;;;;;;;392787545
16578;392.965.750;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392965750
16579;392.965.750;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392965750
16580;392.965.874;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=3427 Ack=38889 Win=63620 Len=0;;;;;;;;;392965874
16581;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16582;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16583;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16584;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16585;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;285;Application Data;;;;;;;;;392967566
16586;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16587;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16588;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16589;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16590;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16591;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16592;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16593;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16594;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16595;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16596;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16597;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16598;392.967.566;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;392967566
16599;392.967.741;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=3427 Ack=39698 Win=64952 Len=0;;;;;;;;;392967741
16600;392.972.967;157.240.208.60;192.168.100.17;TLSv1.2;104;Application Data;;;;;;;;;392972967
16601;392.977.093;157.240.208.60;192.168.100.17;TLSv1.2;104;Application Data;;;;;;;;;392977093
16602;392.977.167;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=3427 Ack=39798 Win=64852 Len=0;;;;;;;;;392977167
16603;392.978.536;157.240.208.60;192.168.100.17;TLSv1.2;102;Application Data;;;;;;;;;392978536
16604;392.978.877;157.240.208.60;192.168.100.17;TLSv1.2;239;Application Data;;;;;;;;;392978877
16605;392.978.921;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=3427 Ack=40031 Win=64619 Len=0;;;;;;;;;392978921
16606;392.989.188;157.240.208.60;192.168.100.17;TLSv1.2;102;Application Data;;;;;;;;;392989188
16607;392.989.188;157.240.208.60;192.168.100.17;TLSv1.2;102;Application Data;;;;;;;;;392989188
16608;392.989.253;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=3427 Ack=40127 Win=64523 Len=0;;;;;;;;;392989253
16609;392.989.342;157.240.208.60;192.168.100.17;TLSv1.2;293;Application Data;;;;;;;;;392989342
16610;393.018.925;157.240.208.60;192.168.100.17;TLSv1.2;286;Application Data;;;;;;;;;393018925
16611;393.019.008;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=3427 Ack=40598 Win=64052 Len=0;;;;;;;;;393019008
16612;393.024.039;157.240.208.60;192.168.100.17;TLSv1.2;285;Application Data;;;;;;;;;393024039
16613;393.039.115;157.240.208.60;192.168.100.17;TLSv1.2;102;Application Data;;;;;;;;;393039115
16614;393.039.115;157.240.208.60;192.168.100.17;TLSv1.2;285;Application Data;;;;;;;;;393039115
16615;393.039.173;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=3427 Ack=41108 Win=63542 Len=0;;;;;;;;;393039173
16616;393.048.498;157.240.208.60;192.168.100.17;TLSv1.2;268;Application Data;;;;;;;;;393048498
16617;393.048.558;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=3427 Ack=41322 Win=64952 Len=0;;;;;;;;;393048558
16618;393.048.862;157.240.208.60;192.168.100.17;TLSv1.2;268;Application Data;;;;;;;;;393048862
16619;393.058.044;157.240.208.60;192.168.100.17;TLSv1.2;269;Application Data;;;;;;;;;393058044
16620;393.058.104;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=3427 Ack=41751 Win=64523 Len=0;;;;;;;;;393058104
16621;393.092.564;157.240.208.60;192.168.100.17;TLSv1.2;267;Application Data;;;;;;;;;393092564
16622;393.130.035;157.240.208.60;192.168.100.17;TLSv1.2;286;Application Data;;;;;;;;;393130035
16623;393.130.189;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=3427 Ack=42196 Win=64078 Len=0;;;;;;;;;393130189
16624;393.375.372;157.240.208.60;192.168.100.17;TLSv1.2;151;Application Data;;;;;;;;;393375372
16625;393.416.084;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=3427 Ack=42293 Win=63981 Len=0;;;;;;;;;393416084
16626;394.889.029;192.168.100.17;157.240.208.60;TLSv1.2;155;Application Data;;;;;;;;;394889029
16627;394.945.017;157.240.208.60;192.168.100.17;TCP;56;443  >  63179 [ACK] Seq=42293 Ack=3528 Win=65535 Len=0;;;;;;;;;394945017
16630;394.993.932;192.168.100.17;157.240.208.60;TLSv1.2;224;Application Data;;;;;;;;;394993932
16631;394.994.445;192.168.100.17;157.240.208.60;TCP;1466;63179  >  443 [ACK] Seq=3698 Ack=42293 Win=63981 Len=1412 [TCP segment of a reassembled PDU];;;;;;;;;394994445
16632;394.994.445;192.168.100.17;157.240.208.60;TCP;1466;63179  >  443 [ACK] Seq=5110 Ack=42293 Win=63981 Len=1412 [TCP segment of a reassembled PDU];;;;;;;;;394994445
16633;394.994.445;192.168.100.17;157.240.208.60;TCP;1466;63179  >  443 [ACK] Seq=6522 Ack=42293 Win=63981 Len=1412 [TCP segment of a reassembled PDU];;;;;;;;;394994445
16634;394.994.445;192.168.100.17;157.240.208.60;TCP;1466;63179  >  443 [ACK] Seq=7934 Ack=42293 Win=63981 Len=1412 [TCP segment of a reassembled PDU];;;;;;;;;394994445
16635;394.994.445;192.168.100.17;157.240.208.60;TLSv1.2;843;Application Data;;;;;;;;;394994445
16637;395.007.417;157.240.208.60;192.168.100.17;TCP;56;443  >  63179 [ACK] Seq=42293 Ack=3698 Win=65535 Len=0;;;;;;;;;395007417
16641;395.013.168;157.240.208.60;192.168.100.17;TCP;56;443  >  63179 [ACK] Seq=42293 Ack=5110 Win=65535 Len=0;;;;;;;;;395013168
16642;395.015.167;157.240.208.60;192.168.100.17;TCP;56;443  >  63179 [ACK] Seq=42293 Ack=10135 Win=65535 Len=0;;;;;;;;;395015167
16645;395.103.636;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;395103636
16646;395.103.636;157.240.208.60;192.168.100.17;TLSv1.2;116;Application Data;;;;;;;;;395103636
16647;395.103.810;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=10135 Ack=42389 Win=63885 Len=0;;;;;;;;;395103810
16648;395.157.598;192.168.100.17;157.240.208.60;TLSv1.2;147;Application Data;;;;;;;;;395157598
16649;395.170.950;157.240.208.60;192.168.100.17;TCP;56;443  >  63179 [ACK] Seq=42389 Ack=10228 Win=65535 Len=0;;;;;;;;;395170950
16650;395.200.135;157.240.208.60;192.168.100.17;TLSv1.2;88;Application Data;;;;;;;;;395200135
16651;395.211.516;157.240.208.60;192.168.100.17;TLSv1.2;99;Application Data;;;;;;;;;395211516
16652;395.211.602;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=10228 Ack=42468 Win=63806 Len=0;;;;;;;;;395211602
16653;395.424.972;157.240.208.60;192.168.100.17;TLSv1.2;114;Application Data;;;;;;;;;395424972
16654;395.424.972;157.240.208.60;192.168.100.17;TLSv1.2;153;Application Data;;;;;;;;;395424972
16655;395.425.058;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=10228 Ack=42627 Win=63647 Len=0;;;;;;;;;395425058
16656;395.833.278;157.240.208.60;192.168.100.17;TLSv1.2;102;Application Data;;;;;;;;;395833278
16657;395.880.531;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=10228 Ack=42675 Win=63599 Len=0;;;;;;;;;395880531
16660;396.115.210;192.168.100.17;31.13.95.60;TCP;66;63227  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1;;;;;;;;;396115210
16661;396.133.766;31.13.95.60;192.168.100.17;TCP;58;443  >  63227 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1412;;;;;;;;;396133766
16662;396.133.866;192.168.100.17;31.13.95.60;TCP;54;63227  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0;;;;;;;;;396133866
16663;396.134.222;192.168.100.17;31.13.95.60;TLSv1.3;571;Client Hello;;;;;;;;;396134222
16664;396.152.843;31.13.95.60;192.168.100.17;TCP;58;[TCP Window Update] 443  >  63227 [ACK] Seq=1 Ack=1 Win=65535 Len=0;;;;;;;;;396152843
16665;396.156.825;31.13.95.60;192.168.100.17;TCP;56;443  >  63227 [ACK] Seq=1 Ack=518 Win=65535 Len=0;;;;;;;;;396156825
16666;396.158.168;31.13.95.60;192.168.100.17;TLSv1.3;266;Server Hello, Change Cipher Spec, Application Data;;;;;;;;;396158168
16667;396.158.787;192.168.100.17;31.13.95.60;TLSv1.3;118;Change Cipher Spec, Application Data;;;;;;;;;396158787
16668;396.158.962;192.168.100.17;31.13.95.60;TLSv1.3;146;Application Data;;;;;;;;;396158962
16669;396.159.126;192.168.100.17;31.13.95.60;TLSv1.3;362;Application Data;;;;;;;;;396159126
16670;396.159.182;192.168.100.17;31.13.95.60;TCP;1466;63227  >  443 [ACK] Seq=982 Ack=213 Win=64028 Len=1412 [TCP segment of a reassembled PDU];;;;;;;;;396159182
16671;396.159.182;192.168.100.17;31.13.95.60;TLSv1.3;252;Application Data;;;;;;;;;396159182
16672;396.178.278;31.13.95.60;192.168.100.17;TCP;56;443  >  63227 [ACK] Seq=213 Ack=582 Win=65535 Len=0;;;;;;;;;396178278
16673;396.179.262;31.13.95.60;192.168.100.17;TLSv1.3;225;Application Data;;;;;;;;;396179262
16674;396.180.072;31.13.95.60;192.168.100.17;TLSv1.3;134;Application Data;;;;;;;;;396180072
16675;396.180.072;31.13.95.60;192.168.100.17;TCP;56;443  >  63227 [ACK] Seq=464 Ack=674 Win=65535 Len=0;;;;;;;;;396180072
16676;396.180.072;31.13.95.60;192.168.100.17;TCP;56;443  >  63227 [ACK] Seq=464 Ack=982 Win=65535 Len=0;;;;;;;;;396180072
16677;396.180.072;31.13.95.60;192.168.100.17;TCP;56;443  >  63227 [ACK] Seq=464 Ack=2592 Win=65535 Len=0;;;;;;;;;396180072
16678;396.180.072;31.13.95.60;192.168.100.17;TLSv1.3;98;Application Data;;;;;;;;;396180072
16679;396.180.140;192.168.100.17;31.13.95.60;TCP;54;63227  >  443 [ACK] Seq=2592 Ack=508 Win=63733 Len=0;;;;;;;;;396180140
16680;396.180.329;192.168.100.17;31.13.95.60;TLSv1.3;85;Application Data;;;;;;;;;396180329
16681;396.201.260;31.13.95.60;192.168.100.17;TCP;56;443  >  63227 [ACK] Seq=508 Ack=2623 Win=65535 Len=0;;;;;;;;;396201260
16682;396.446.754;157.240.208.60;192.168.100.17;TLSv1.2;128;Application Data;;;;;;;;;396446754
16683;396.497.868;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=10228 Ack=42749 Win=64952 Len=0;;;;;;;;;396497868
16684;396.754.327;157.240.208.60;192.168.100.17;TLSv1.2;155;Application Data;;;;;;;;;396754327
16685;396.798.410;192.168.100.17;157.240.208.60;TCP;54;63179  >  443 [ACK] Seq=10228 Ack=42850 Win=64851 Len=0;;;;;;;;;396798410
16686;398.396.046;31.13.95.60;192.168.100.17;TLSv1.3;324;Application Data;;;;;;;;;398396046
16687;398.396.046;31.13.95.60;192.168.100.17;TCP;324;[TCP Retransmission] 443  >  63227 [PSH, ACK] Seq=508 Ack=2623 Win=65535 Len=270;;;;;;;;;398396046
16688;398.396.157;192.168.100.17;31.13.95.60;TCP;54;63227  >  443 [ACK] Seq=2623 Ack=778 Win=64952 Len=0;;;;;;;;;398396157
16689;398.598.852;157.240.208.60;192.168.100.17;TLSv1.2;189;Application Data;;;;;;;;;398598852
